aoi,fold,image_id
znz,4,znz_bc32f1_09196.tif
znz,0,znz_bc32f1_08785.tif
znz,1,znz_c7415c_12045.tif
znz,2,znz_425403_14029.tif
znz,3,znz_aee7fd_07608.tif
znz,4,znz_bd5c14_15463.tif
znz,0,znz_3b20d4_10759.tif
znz,1,znz_bd5c14_15331.tif
acc,2,acc_d41d81_05201.tif
dar,3,dar_353093_01071.tif
kam,4,kam_4e7c7f_16240.tif
znz,0,znz_9b8638_14995.tif
znz,1,znz_9b8638_14643.tif
znz,2,znz_3f8360_12689.tif
znz,3,znz_aee7fd_06920.tif
dar,4,dar_0a4c40_04243.tif
znz,0,znz_bd5c14_15317.tif
znz,1,znz_425403_14263.tif
znz,2,znz_9b8638_14606.tif
dar,3,dar_b15fce_00156.tif
mon,4,mon_401175_05938.tif
dar,0,dar_0a4c40_03651.tif
znz,1,znz_aee7fd_07199.tif
nia,2,nia_825a50_04425.tif
acc,3,acc_a42435_04475.tif
znz,4,znz_9b8638_14842.tif
dar,0,dar_b15fce_00361.tif
ptn,1,ptn_f49f31_05458.tif
znz,2,znz_06f252_06196.tif
znz,3,znz_425403_13912.tif
acc,4,acc_d41d81_05188.tif
znz,0,znz_076995_11890.tif
znz,1,znz_06f252_06255.tif
znz,2,znz_bd5c14_16030.tif
znz,3,znz_3b20d4_10893.tif
znz,4,znz_33cae6_10130.tif
znz,0,znz_c7415c_12204.tif
znz,1,znz_bc32f1_09137.tif
znz,2,znz_3b20d4_10728.tif
znz,3,znz_3b20d4_10432.tif
dar,4,dar_0a4c40_03653.tif
ptn,0,ptn_abe1a3_05478.tif
znz,1,znz_3b20d4_10390.tif
znz,2,znz_bd5c14_15897.tif
znz,3,znz_425403_14446.tif
znz,4,znz_425403_14383.tif
dar,0,dar_42f235_01954.tif
znz,1,znz_06f252_06683.tif
znz,2,znz_3b20d4_11163.tif
dar,3,dar_b15fce_00147.tif
mon,4,mon_f15272_05813.tif
znz,0,znz_3f8360_13229.tif
acc,1,acc_665946_04665.tif
znz,2,znz_076995_11220.tif
dar,3,dar_f883a0_02931.tif
dar,4,dar_42f235_01238.tif
znz,0,znz_75cdfa_08541.tif
dar,1,dar_b15fce_00169.tif
znz,2,znz_3f8360_12577.tif
znz,3,znz_33cae6_10257.tif
znz,4,znz_425403_13851.tif
acc,0,acc_a42435_04478.tif
znz,1,znz_3b20d4_10596.tif
znz,2,znz_3f8360_12932.tif
znz,3,znz_33cae6_10003.tif
znz,4,znz_c7415c_12300.tif
dar,0,dar_0a4c40_03574.tif
znz,1,znz_076995_11677.tif
znz,2,znz_425403_13702.tif
znz,3,znz_aee7fd_07287.tif
znz,4,znz_bd5c14_15373.tif
znz,0,znz_bc32f1_09316.tif
dar,1,dar_b15fce_00112.tif
acc,2,acc_d41d81_05257.tif
dar,3,dar_353093_00882.tif
dar,4,dar_f883a0_03093.tif
dar,0,dar_b15fce_00099.tif
znz,1,znz_bd5c14_15733.tif
znz,2,znz_aee7fd_06996.tif
dar,3,dar_0a4c40_04366.tif
znz,4,znz_06f252_06792.tif
znz,0,znz_3b20d4_10461.tif
znz,1,znz_bd5c14_15585.tif
znz,2,znz_bc32f1_09480.tif
znz,3,znz_3b20d4_10805.tif
dar,4,dar_42f235_01335.tif
znz,0,znz_bc32f1_08860.tif
dar,1,dar_a017f9_00466.tif
znz,2,znz_bc32f1_09176.tif
acc,3,acc_a42435_04520.tif
dar,4,dar_0a4c40_03843.tif
acc,0,acc_665946_04726.tif
znz,1,znz_3f8360_13237.tif
znz,2,znz_076995_11537.tif
znz,3,znz_076995_11873.tif
znz,4,znz_75cdfa_08328.tif
znz,0,znz_e52478_13575.tif
dar,1,dar_42f235_01159.tif
znz,2,znz_bc32f1_08796.tif
znz,3,znz_75cdfa_08173.tif
znz,4,znz_076995_11928.tif
znz,0,znz_bc32f1_08774.tif
znz,1,znz_c7415c_12320.tif
acc,2,acc_ca041a_05102.tif
dar,3,dar_42f235_01140.tif
dar,4,dar_42f235_01278.tif
znz,0,znz_aee7fd_07245.tif
mon,1,mon_207cc7_05735.tif
znz,2,znz_425403_14146.tif
znz,3,znz_75cdfa_08478.tif
dar,4,dar_0a4c40_04168.tif
dar,0,dar_f883a0_03380.tif
acc,1,acc_ca041a_04936.tif
dar,2,dar_a017f9_00611.tif
znz,3,znz_06f252_06000.tif
dar,4,dar_0a4c40_03882.tif
znz,0,znz_06f252_06184.tif
dar,1,dar_b15fce_00068.tif
znz,2,znz_e52478_13379.tif
znz,3,znz_33cae6_10038.tif
znz,4,znz_06f252_06353.tif
acc,0,acc_d41d81_05347.tif
znz,1,znz_c7415c_12392.tif
acc,2,acc_ca041a_04911.tif
mon,3,mon_493701_05658.tif
znz,4,znz_076995_11579.tif
znz,0,znz_aee7fd_07660.tif
dar,1,dar_a017f9_00570.tif
dar,2,dar_0a4c40_04047.tif
znz,3,znz_076995_11355.tif
znz,4,znz_bc32f1_08795.tif
znz,0,znz_c7415c_12100.tif
znz,1,znz_33cae6_10224.tif
znz,2,znz_076995_11549.tif
dar,3,dar_f883a0_02628.tif
dar,4,dar_42f235_01512.tif
znz,0,znz_bd5c14_15660.tif
dar,1,dar_0a4c40_03919.tif
dar,2,dar_f883a0_02829.tif
dar,3,dar_353093_00928.tif
znz,4,znz_33cae6_10266.tif
znz,0,znz_75cdfa_08424.tif
znz,1,znz_bd5c14_15812.tif
znz,2,znz_3b20d4_10899.tif
ptn,3,ptn_f49f31_05423.tif
znz,4,znz_33cae6_09687.tif
znz,0,znz_425403_14003.tif
acc,1,acc_d41d81_05329.tif
dar,2,dar_b15fce_00302.tif
znz,3,znz_c7415c_12003.tif
znz,4,znz_3f8360_13062.tif
znz,0,znz_aee7fd_07407.tif
dar,1,dar_42f235_02157.tif
znz,2,znz_aee7fd_07663.tif
dar,3,dar_42f235_01541.tif
znz,4,znz_06f252_06717.tif
znz,0,znz_3b20d4_10455.tif
znz,1,znz_33cae6_10053.tif
znz,2,znz_06f252_06114.tif
znz,3,znz_aee7fd_07028.tif
znz,4,znz_c7415c_12359.tif
znz,0,znz_aee7fd_06886.tif
znz,1,znz_bd5c14_16067.tif
znz,2,znz_076995_11406.tif
znz,3,znz_3b20d4_11159.tif
znz,4,znz_75cdfa_07882.tif
ptn,0,ptn_abe1a3_05596.tif
dar,1,dar_42f235_02064.tif
znz,2,znz_bc32f1_09004.tif
znz,3,znz_076995_11872.tif
znz,4,znz_aee7fd_07131.tif
znz,0,znz_aee7fd_07528.tif
dar,1,dar_f883a0_03229.tif
dar,2,dar_b15fce_00124.tif
znz,3,znz_3b20d4_10563.tif
dar,4,dar_b15fce_00039.tif
znz,0,znz_076995_11543.tif
znz,1,znz_aee7fd_07121.tif
znz,2,znz_9b8638_14862.tif
znz,3,znz_9b8638_14925.tif
dar,4,dar_f883a0_02827.tif
znz,0,znz_3f8360_13159.tif
znz,1,znz_076995_11465.tif
dar,2,dar_b15fce_00097.tif
znz,3,znz_75cdfa_08558.tif
znz,4,znz_75cdfa_07850.tif
ptn,0,ptn_abe1a3_05538.tif
znz,1,znz_06f252_06589.tif
znz,2,znz_bd5c14_15501.tif
znz,3,znz_076995_11358.tif
znz,4,znz_75cdfa_08584.tif
dar,0,dar_42f235_01598.tif
znz,1,znz_aee7fd_07535.tif
znz,2,znz_425403_13733.tif
znz,3,znz_aee7fd_06913.tif
znz,4,znz_75cdfa_08120.tif
znz,0,znz_bc32f1_08800.tif
dar,1,dar_42f235_01848.tif
dar,2,dar_42f235_01544.tif
dar,3,dar_42f235_01413.tif
znz,4,znz_06f252_06030.tif
znz,0,znz_3f8360_12941.tif
dar,1,dar_353093_01033.tif
znz,2,znz_425403_13623.tif
znz,3,znz_9b8638_15153.tif
mon,4,mon_207cc7_05759.tif
znz,0,znz_c7415c_12030.tif
acc,1,acc_ca041a_05093.tif
znz,2,znz_3b20d4_10440.tif
znz,3,znz_bd5c14_15844.tif
znz,4,znz_bc32f1_08862.tif
znz,0,znz_3b20d4_10657.tif
znz,1,znz_aee7fd_06910.tif
znz,2,znz_e52478_13383.tif
dar,3,dar_0a4c40_04202.tif
znz,4,znz_aee7fd_07192.tif
dar,0,dar_f883a0_03005.tif
dar,1,dar_0a4c40_03809.tif
dar,2,dar_42f235_01424.tif
dar,3,dar_42f235_01139.tif
dar,4,dar_a017f9_00644.tif
dar,0,dar_42f235_02031.tif
znz,1,znz_33cae6_09781.tif
znz,2,znz_9b8638_15150.tif
mon,3,mon_401175_05887.tif
dar,4,dar_a017f9_00442.tif
dar,0,dar_42f235_01839.tif
dar,1,dar_f883a0_03219.tif
ptn,2,ptn_abe1a3_05510.tif
acc,3,acc_a42435_04507.tif
znz,4,znz_bc32f1_09213.tif
znz,0,znz_33cae6_10145.tif
znz,1,znz_06f252_06795.tif
znz,2,znz_425403_14482.tif
znz,3,znz_425403_14082.tif
dar,4,dar_0a4c40_04076.tif
znz,0,znz_3b20d4_10438.tif
znz,1,znz_75cdfa_07998.tif
znz,2,znz_bc32f1_09399.tif
znz,3,znz_bc32f1_08761.tif
znz,4,znz_bd5c14_15862.tif
znz,0,znz_bd5c14_15640.tif
dar,1,dar_353093_00979.tif
znz,2,znz_aee7fd_07603.tif
kam,3,kam_4e7c7f_16174.tif
znz,4,znz_aee7fd_07250.tif
znz,0,znz_425403_14040.tif
znz,1,znz_06f252_06029.tif
znz,2,znz_c7415c_12049.tif
dar,3,dar_f883a0_03231.tif
dar,4,dar_0a4c40_03933.tif
znz,0,znz_75cdfa_08382.tif
znz,1,znz_bd5c14_15701.tif
dar,2,dar_353093_00998.tif
znz,3,znz_06f252_06279.tif
znz,4,znz_425403_14346.tif
znz,0,znz_75cdfa_08212.tif
znz,1,znz_c7415c_12078.tif
dar,2,dar_f883a0_03241.tif
mon,3,mon_493701_05662.tif
dar,4,dar_42f235_01203.tif
znz,0,znz_425403_14370.tif
znz,1,znz_3f8360_12703.tif
dar,2,dar_0a4c40_03880.tif
mon,3,mon_207cc7_05703.tif
dar,4,dar_42f235_01349.tif
znz,0,znz_3f8360_13030.tif
znz,1,znz_425403_14255.tif
znz,2,znz_75cdfa_08626.tif
dar,3,dar_b15fce_00334.tif
dar,4,dar_f883a0_02814.tif
znz,0,znz_06f252_06191.tif
znz,1,znz_75cdfa_07883.tif
znz,2,znz_3b20d4_10955.tif
dar,3,dar_0a4c40_04093.tif
kam,4,kam_4e7c7f_16194.tif
dar,0,dar_0a4c40_03624.tif
mon,1,mon_207cc7_05724.tif
znz,2,znz_425403_14103.tif
znz,3,znz_425403_13834.tif
znz,4,znz_aee7fd_07210.tif
acc,0,acc_d41d81_05332.tif
znz,1,znz_3f8360_12951.tif
znz,2,znz_75cdfa_07892.tif
mon,3,mon_207cc7_05785.tif
znz,4,znz_aee7fd_06968.tif
znz,0,znz_06f252_06555.tif
znz,1,znz_06f252_06205.tif
znz,2,znz_bd5c14_15532.tif
ptn,3,ptn_f49f31_05450.tif
ptn,4,ptn_abe1a3_05532.tif
dar,0,dar_42f235_01486.tif
znz,1,znz_3f8360_13147.tif
znz,2,znz_3b20d4_10378.tif
znz,3,znz_3b20d4_10400.tif
znz,4,znz_076995_11387.tif
znz,0,znz_bd5c14_15685.tif
znz,1,znz_75cdfa_08362.tif
dar,2,dar_b15fce_00265.tif
acc,3,acc_ca041a_05116.tif
dar,4,dar_42f235_01713.tif
znz,0,znz_425403_14084.tif
znz,1,znz_33cae6_10080.tif
dar,2,dar_0a4c40_03926.tif
znz,3,znz_75cdfa_08472.tif
mon,4,mon_401175_05915.tif
znz,0,znz_bc32f1_08899.tif
znz,1,znz_aee7fd_07566.tif
dar,2,dar_0a4c40_04240.tif
znz,3,znz_bd5c14_15740.tif
dar,4,dar_0a4c40_03558.tif
znz,0,znz_c7415c_12002.tif
znz,1,znz_33cae6_10028.tif
znz,2,znz_33cae6_09606.tif
znz,3,znz_3f8360_13068.tif
dar,4,dar_f883a0_03426.tif
dar,0,dar_42f235_01970.tif
znz,1,znz_425403_14177.tif
znz,2,znz_3b20d4_11180.tif
znz,3,znz_aee7fd_07548.tif
znz,4,znz_076995_11556.tif
znz,0,znz_bd5c14_15976.tif
znz,1,znz_9b8638_14704.tif
znz,2,znz_aee7fd_07253.tif
znz,3,znz_3b20d4_10895.tif
znz,4,znz_3f8360_12664.tif
znz,0,znz_076995_11769.tif
znz,1,znz_06f252_06157.tif
znz,2,znz_33cae6_10121.tif
znz,3,znz_3f8360_12889.tif
znz,4,znz_3f8360_13232.tif
znz,0,znz_bd5c14_15263.tif
znz,1,znz_425403_14060.tif
dar,2,dar_0a4c40_03802.tif
dar,3,dar_f883a0_02862.tif
znz,4,znz_e52478_13361.tif
ptn,0,ptn_abe1a3_05611.tif
dar,1,dar_0a4c40_03477.tif
acc,2,acc_ca041a_05091.tif
znz,3,znz_076995_11592.tif
znz,4,znz_076995_11753.tif
znz,0,znz_c7415c_12104.tif
dar,1,dar_0a4c40_03760.tif
znz,2,znz_33cae6_10126.tif
mon,3,mon_f15272_05799.tif
acc,4,acc_d41d81_05395.tif
znz,0,znz_3f8360_12845.tif
dar,1,dar_f883a0_02659.tif
znz,2,znz_aee7fd_07327.tif
dar,3,dar_f883a0_03120.tif
znz,4,znz_425403_13842.tif
znz,0,znz_bd5c14_15654.tif
znz,1,znz_076995_11870.tif
dar,2,dar_0a4c40_03663.tif
znz,3,znz_076995_11393.tif
dar,4,dar_42f235_01359.tif
dar,0,dar_f883a0_03338.tif
znz,1,znz_bd5c14_15990.tif
dar,2,dar_f883a0_03454.tif
znz,3,znz_425403_13730.tif
znz,4,znz_425403_13906.tif
znz,0,znz_425403_14032.tif
znz,1,znz_3b20d4_11062.tif
znz,2,znz_75cdfa_07928.tif
znz,3,znz_076995_11542.tif
znz,4,znz_3f8360_12650.tif
znz,0,znz_9b8638_15047.tif
znz,1,znz_3b20d4_11050.tif
znz,2,znz_bc32f1_09301.tif
znz,3,znz_076995_11789.tif
znz,4,znz_33cae6_09909.tif
znz,0,znz_425403_13786.tif
znz,1,znz_aee7fd_06942.tif
dar,2,dar_42f235_01788.tif
dar,3,dar_0a4c40_03779.tif
znz,4,znz_425403_14237.tif
znz,0,znz_9b8638_15035.tif
znz,1,znz_bd5c14_15839.tif
znz,2,znz_e52478_13380.tif
znz,3,znz_3f8360_13025.tif
dar,4,dar_42f235_01728.tif
dar,0,dar_42f235_02118.tif
dar,1,dar_f883a0_02352.tif
dar,2,dar_42f235_01285.tif
znz,3,znz_c7415c_12292.tif
dar,4,dar_b15fce_00077.tif
dar,0,dar_42f235_01305.tif
znz,1,znz_c7415c_12218.tif
znz,2,znz_425403_14072.tif
znz,3,znz_aee7fd_07697.tif
znz,4,znz_9b8638_14515.tif
mon,0,mon_493701_05683.tif
mon,1,mon_493701_05655.tif
znz,2,znz_aee7fd_06997.tif
dar,3,dar_42f235_02062.tif
znz,4,znz_33cae6_10169.tif
znz,0,znz_3b20d4_10507.tif
dar,1,dar_353093_00754.tif
znz,2,znz_425403_13872.tif
znz,3,znz_33cae6_10177.tif
dar,4,dar_0a4c40_03796.tif
dar,0,dar_42f235_01640.tif
znz,1,znz_aee7fd_07045.tif
mon,2,mon_207cc7_05698.tif
znz,3,znz_bd5c14_15879.tif
mon,4,mon_401175_05851.tif
znz,0,znz_9b8638_14817.tif
dar,1,dar_f883a0_03242.tif
znz,2,znz_bd5c14_15350.tif
dar,3,dar_0a4c40_03833.tif
znz,4,znz_3b20d4_10398.tif
znz,0,znz_06f252_06418.tif
znz,1,znz_3f8360_12804.tif
znz,2,znz_076995_11326.tif
znz,3,znz_bd5c14_15876.tif
dar,4,dar_0a4c40_04279.tif
znz,0,znz_bc32f1_09016.tif
znz,1,znz_076995_11343.tif
dar,2,dar_0a4c40_03988.tif
ptn,3,ptn_abe1a3_05498.tif
znz,4,znz_75cdfa_08067.tif
znz,0,znz_bc32f1_08811.tif
znz,1,znz_076995_11726.tif
znz,2,znz_425403_13625.tif
znz,3,znz_aee7fd_07408.tif
dar,4,dar_42f235_01701.tif
kam,0,kam_4e7c7f_16114.tif
acc,1,acc_a42435_04550.tif
znz,2,znz_06f252_06494.tif
dar,3,dar_353093_00773.tif
dar,4,dar_f883a0_02902.tif
znz,0,znz_06f252_06701.tif
znz,1,znz_425403_13986.tif
znz,2,znz_75cdfa_08393.tif
znz,3,znz_06f252_06484.tif
znz,4,znz_3b20d4_11208.tif
znz,0,znz_076995_11221.tif
znz,1,znz_bd5c14_16001.tif
dar,2,dar_f883a0_03288.tif
dar,3,dar_0a4c40_03820.tif
znz,4,znz_bd5c14_15955.tif
acc,0,acc_a42435_04516.tif
znz,1,znz_076995_11335.tif
acc,2,acc_d41d81_05168.tif
znz,3,znz_9b8638_14755.tif
znz,4,znz_06f252_06363.tif
dar,0,dar_0a4c40_03725.tif
mon,1,mon_f15272_05835.tif
znz,2,znz_aee7fd_07488.tif
znz,3,znz_425403_14443.tif
znz,4,znz_bc32f1_08833.tif
znz,0,znz_3b20d4_10968.tif
znz,1,znz_33cae6_10010.tif
znz,2,znz_bd5c14_15334.tif
znz,3,znz_75cdfa_08297.tif
znz,4,znz_3b20d4_10539.tif
znz,0,znz_06f252_06087.tif
dar,1,dar_353093_01002.tif
dar,2,dar_42f235_01764.tif
znz,3,znz_076995_11243.tif
znz,4,znz_e52478_13452.tif
znz,0,znz_33cae6_09963.tif
acc,1,acc_665946_04766.tif
dar,2,dar_353093_00851.tif
kam,3,kam_4e7c7f_16168.tif
dar,4,dar_f883a0_02901.tif
dar,0,dar_b15fce_00392.tif
znz,1,znz_9b8638_15118.tif
dar,2,dar_42f235_01134.tif
znz,3,znz_9b8638_15170.tif
dar,4,dar_42f235_02346.tif
dar,0,dar_f883a0_03097.tif
dar,1,dar_42f235_02235.tif
acc,2,acc_665946_04765.tif
acc,3,acc_d41d81_05372.tif
znz,4,znz_3f8360_12975.tif
znz,0,znz_06f252_06333.tif
dar,1,dar_a017f9_00545.tif
acc,2,acc_d41d81_05219.tif
dar,3,dar_f883a0_03212.tif
znz,4,znz_425403_14428.tif
znz,0,znz_3b20d4_10447.tif
znz,1,znz_33cae6_09786.tif
znz,2,znz_3f8360_12873.tif
znz,3,znz_75cdfa_07885.tif
znz,4,znz_75cdfa_07880.tif
dar,0,dar_f883a0_02799.tif
dar,1,dar_0a4c40_04361.tif
znz,2,znz_c7415c_12135.tif
mon,3,mon_401175_05944.tif
dar,4,dar_353093_00750.tif
znz,0,znz_33cae6_10208.tif
znz,1,znz_9b8638_14966.tif
dar,2,dar_a017f9_00464.tif
dar,3,dar_f883a0_02634.tif
znz,4,znz_06f252_06643.tif
znz,0,znz_bd5c14_15600.tif
znz,1,znz_bd5c14_15333.tif
znz,2,znz_33cae6_09771.tif
znz,3,znz_06f252_06805.tif
znz,4,znz_425403_14343.tif
znz,0,znz_076995_11447.tif
dar,1,dar_f883a0_02617.tif
dar,2,dar_0a4c40_03881.tif
znz,3,znz_75cdfa_07811.tif
acc,4,acc_d41d81_05290.tif
znz,0,znz_425403_13620.tif
znz,1,znz_9b8638_14958.tif
znz,2,znz_c7415c_12456.tif
dar,3,dar_42f235_01435.tif
acc,4,acc_d41d81_05336.tif
dar,0,dar_0a4c40_03936.tif
znz,1,znz_3f8360_12924.tif
znz,2,znz_3b20d4_11113.tif
znz,3,znz_aee7fd_07007.tif
znz,4,znz_bd5c14_15419.tif
znz,0,znz_75cdfa_08591.tif
dar,1,dar_f883a0_03264.tif
ptn,2,ptn_f49f31_05404.tif
dar,3,dar_42f235_01464.tif
mon,4,mon_401175_05874.tif
znz,0,znz_bd5c14_15214.tif
znz,1,znz_06f252_06736.tif
znz,2,znz_06f252_06021.tif
dar,3,dar_a017f9_00457.tif
znz,4,znz_3b20d4_10505.tif
znz,0,znz_9b8638_14822.tif
dar,1,dar_0a4c40_04048.tif
acc,2,acc_ca041a_04977.tif
znz,3,znz_425403_13871.tif
znz,4,znz_9b8638_14738.tif
dar,0,dar_42f235_01210.tif
dar,1,dar_0a4c40_03685.tif
znz,2,znz_06f252_06424.tif
znz,3,znz_425403_14267.tif
znz,4,znz_3b20d4_11092.tif
dar,0,dar_42f235_01233.tif
dar,1,dar_42f235_01858.tif
acc,2,acc_665946_04740.tif
mon,3,mon_493701_05682.tif
mon,4,mon_401175_05856.tif
dar,0,dar_f883a0_03221.tif
znz,1,znz_9b8638_15089.tif
znz,2,znz_75cdfa_08282.tif
dar,3,dar_f883a0_02636.tif
dar,4,dar_42f235_01841.tif
znz,0,znz_bd5c14_15421.tif
dar,1,dar_f883a0_02540.tif
znz,2,znz_75cdfa_08130.tif
znz,3,znz_bc32f1_08769.tif
znz,4,znz_425403_14275.tif
znz,0,znz_e52478_13382.tif
acc,1,acc_a42435_04639.tif
znz,2,znz_3b20d4_10935.tif
znz,3,znz_425403_14027.tif
znz,4,znz_75cdfa_07827.tif
znz,0,znz_3f8360_13208.tif
znz,1,znz_425403_13684.tif
znz,2,znz_c7415c_12108.tif
znz,3,znz_9b8638_15171.tif
znz,4,znz_3b20d4_11004.tif
znz,0,znz_bc32f1_09027.tif
znz,1,znz_076995_11218.tif
znz,2,znz_aee7fd_07505.tif
dar,3,dar_a017f9_00638.tif
znz,4,znz_3f8360_12562.tif
znz,0,znz_c7415c_12231.tif
znz,1,znz_9b8638_15092.tif
dar,2,dar_353093_00768.tif
ptn,3,ptn_abe1a3_05592.tif
znz,4,znz_3b20d4_10927.tif
znz,0,znz_bc32f1_09030.tif
mon,1,mon_493701_05667.tif
dar,2,dar_0a4c40_04318.tif
znz,3,znz_bc32f1_09061.tif
dar,4,dar_a017f9_00607.tif
znz,0,znz_33cae6_09714.tif
znz,1,znz_425403_14257.tif
dar,2,dar_42f235_01421.tif
dar,3,dar_a017f9_00418.tif
znz,4,znz_33cae6_10127.tif
znz,0,znz_3f8360_12624.tif
znz,1,znz_c7415c_12371.tif
mon,2,mon_493701_05692.tif
dar,3,dar_f883a0_03278.tif
znz,4,znz_bd5c14_15982.tif
znz,0,znz_bd5c14_15382.tif
acc,1,acc_d41d81_05317.tif
znz,2,znz_75cdfa_08582.tif
znz,3,znz_06f252_06787.tif
znz,4,znz_9b8638_14890.tif
znz,0,znz_425403_14398.tif
mon,1,mon_f15272_05826.tif
znz,2,znz_bd5c14_15502.tif
dar,3,dar_353093_00888.tif
znz,4,znz_425403_14475.tif
kam,0,kam_4e7c7f_16193.tif
znz,1,znz_3b20d4_11016.tif
znz,2,znz_3b20d4_11015.tif
znz,3,znz_3f8360_12764.tif
dar,4,dar_0a4c40_03527.tif
znz,0,znz_3b20d4_10929.tif
dar,1,dar_353093_01017.tif
znz,2,znz_aee7fd_07580.tif
ptn,3,ptn_f49f31_05447.tif
znz,4,znz_9b8638_14702.tif
znz,0,znz_9b8638_14797.tif
dar,1,dar_0a4c40_04127.tif
znz,2,znz_076995_11263.tif
znz,3,znz_bd5c14_15575.tif
dar,4,dar_0a4c40_03943.tif
znz,0,znz_bc32f1_08807.tif
znz,1,znz_bd5c14_15646.tif
dar,2,dar_0a4c40_03644.tif
znz,3,znz_076995_11958.tif
znz,4,znz_75cdfa_08021.tif
dar,0,dar_42f235_01386.tif
znz,1,znz_06f252_05990.tif
dar,2,dar_b15fce_00382.tif
znz,3,znz_425403_14395.tif
znz,4,znz_bc32f1_09416.tif
znz,0,znz_06f252_06850.tif
dar,1,dar_f883a0_03279.tif
dar,2,dar_0a4c40_04102.tif
znz,3,znz_9b8638_14551.tif
znz,4,znz_06f252_06673.tif
znz,0,znz_06f252_06390.tif
znz,1,znz_076995_11618.tif
znz,2,znz_bc32f1_08736.tif
mon,3,mon_207cc7_05795.tif
znz,4,znz_06f252_06637.tif
dar,0,dar_a017f9_00676.tif
znz,1,znz_076995_11586.tif
znz,2,znz_076995_11234.tif
dar,3,dar_a017f9_00455.tif
znz,4,znz_bc32f1_09360.tif
znz,0,znz_75cdfa_08579.tif
znz,1,znz_3b20d4_10847.tif
znz,2,znz_9b8638_15196.tif
znz,3,znz_425403_14162.tif
znz,4,znz_c7415c_12131.tif
znz,0,znz_bc32f1_09152.tif
znz,1,znz_bd5c14_16023.tif
znz,2,znz_75cdfa_08266.tif
znz,3,znz_aee7fd_07274.tif
dar,4,dar_0a4c40_04169.tif
znz,0,znz_076995_11236.tif
znz,1,znz_3f8360_13075.tif
znz,2,znz_33cae6_10096.tif
znz,3,znz_e52478_13402.tif
dar,4,dar_f883a0_02990.tif
znz,0,znz_3b20d4_10506.tif
znz,1,znz_3f8360_12943.tif
znz,2,znz_06f252_06098.tif
kam,3,kam_4e7c7f_16120.tif
znz,4,znz_75cdfa_08436.tif
znz,0,znz_3b20d4_10798.tif
znz,1,znz_bd5c14_15651.tif
znz,2,znz_425403_13870.tif
znz,3,znz_425403_13726.tif
dar,4,dar_f883a0_02664.tif
dar,0,dar_353093_00953.tif
dar,1,dar_0a4c40_03621.tif
dar,2,dar_42f235_01316.tif
znz,3,znz_3f8360_13122.tif
dar,4,dar_f883a0_03436.tif
dar,0,dar_0a4c40_03868.tif
dar,1,dar_0a4c40_03749.tif
znz,2,znz_076995_11455.tif
znz,3,znz_75cdfa_08440.tif
znz,4,znz_33cae6_09846.tif
dar,0,dar_0a4c40_04313.tif
znz,1,znz_75cdfa_08010.tif
znz,2,znz_06f252_06842.tif
znz,3,znz_06f252_06438.tif
znz,4,znz_bc32f1_09062.tif
znz,0,znz_33cae6_09661.tif
dar,1,dar_0a4c40_03541.tif
acc,2,acc_ca041a_04985.tif
znz,3,znz_425403_14038.tif
znz,4,znz_076995_11692.tif
znz,0,znz_bd5c14_15985.tif
znz,1,znz_3b20d4_10357.tif
znz,2,znz_425403_14293.tif
znz,3,znz_bc32f1_09384.tif
znz,4,znz_aee7fd_07112.tif
znz,0,znz_75cdfa_08684.tif
acc,1,acc_d41d81_05185.tif
znz,2,znz_3f8360_13233.tif
dar,3,dar_a017f9_00562.tif
znz,4,znz_33cae6_10068.tif
znz,0,znz_076995_11593.tif
dar,1,dar_0a4c40_04331.tif
znz,2,znz_3f8360_12882.tif
znz,3,znz_33cae6_10222.tif
ptn,4,ptn_abe1a3_05501.tif
znz,0,znz_aee7fd_07027.tif
znz,1,znz_076995_11532.tif
znz,2,znz_33cae6_09616.tif
dar,3,dar_0a4c40_03586.tif
znz,4,znz_9b8638_14814.tif
dar,0,dar_353093_00748.tif
znz,1,znz_3b20d4_10433.tif
znz,2,znz_06f252_06755.tif
znz,3,znz_9b8638_14750.tif
dar,4,dar_353093_00962.tif
acc,0,acc_d41d81_05333.tif
dar,1,dar_f883a0_02506.tif
dar,2,dar_42f235_01740.tif
acc,3,acc_665946_04898.tif
dar,4,dar_f883a0_03463.tif
znz,0,znz_3f8360_12803.tif
dar,1,dar_b15fce_00104.tif
znz,2,znz_aee7fd_07197.tif
znz,3,znz_bd5c14_15541.tif
nia,4,nia_825a50_04444.tif
acc,0,acc_665946_04883.tif
dar,1,dar_353093_01045.tif
acc,2,acc_a42435_04631.tif
znz,3,znz_bc32f1_09375.tif
znz,4,znz_425403_14328.tif
dar,0,dar_0a4c40_04346.tif
dar,1,dar_42f235_01744.tif
znz,2,znz_aee7fd_07362.tif
znz,3,znz_bd5c14_15326.tif
znz,4,znz_bd5c14_15209.tif
dar,0,dar_353093_01015.tif
dar,1,dar_42f235_01256.tif
znz,2,znz_bc32f1_09244.tif
dar,3,dar_f883a0_02701.tif
acc,4,acc_665946_04686.tif
znz,0,znz_3f8360_12920.tif
znz,1,znz_aee7fd_07201.tif
znz,2,znz_c7415c_12079.tif
znz,3,znz_aee7fd_06967.tif
znz,4,znz_bd5c14_15456.tif
dar,0,dar_b15fce_00023.tif
znz,1,znz_bd5c14_15482.tif
znz,2,znz_aee7fd_07601.tif
